time,portfolio_unrealized_PL,portfolio_total_PL,balance_before,unrealized_pct_of_balance_before
2025-01-22 22:45:00,-750.4284648,483357.41924142,583357.41924142,-0.1286395681357467
2025-01-22 23:00:00,-2089.6884648,483357.41924142,583357.41924142,-0.35821751740422986
2025-01-22 23:15:00,-1992.7284648,483357.41924142,583357.41924142,-0.3415964894028917
2025-01-22 23:30:00,-1856.3784648,483357.41924142,583357.41924142,-0.31822316877601
2025-01-22 23:45:00,-1892.7384648,483357.41924142,583357.41924142,-0.32445605427651175
2025-01-23 00:00:00,-2147.2584648,483357.41924142,583357.41924142,-0.36808625278002444
2025-01-23 00:15:00,-1871.5284648,483357.41924142,583357.41924142,-0.32082020440121906
2025-01-23 00:30:00,-1271.5884648,483357.41924142,583357.41924142,-0.21797759364293928
2025-01-23 00:45:00,-2083.6284648,483357.41924142,583357.41924142,-0.3571787031541463
2025-01-23 01:00:00,-3092.6184648,483357.41924142,583357.41924142,-0.5301412757930714
2025-01-23 01:15:00,-3495.6084648,483357.41924142,583357.41924142,-0.5992224234236331
2025-01-23 01:30:00,-3450.1584648,483357.41924142,583357.41924142,-0.5914313165480057
2025-01-23 01:45:00,-4289.4684648,483357.41924142,583357.41924142,-0.7353070901845892
2025-01-23 02:00:00,-4901.5284648,483357.41924142,583357.41924142,-0.8402273294430362
2025-01-23 02:15:00,-6115.2274347,485111.74119182,585111.74119182,-1.0451383905309835
2025-01-23 02:30:00,-6606.9274347,485111.74119182,585111.74119182,-1.129173620963798
2025-01-23 02:45:00,-6226.9774347,485111.74119182,585111.74119182,-1.0642373065384412
2025-01-23 03:00:00,-6616.5274347,485111.74119182,585111.74119182,-1.1308143332114184
2025-01-23 03:15:00,-5423.457434700001,485111.74119182,585111.74119182,-0.9269096914126019
2025-01-23 03:30:00,-4932.5674347,485111.74119182,585111.74119182,-0.8430128960756802
2025-01-23 03:45:00,-4480.677434699999,485111.74119182,585111.74119182,-0.7657814942447168
2025-01-23 04:00:00,-6598.077434700001,485111.74119182,585111.74119182,-1.127661089360523
2025-01-23 04:15:00,-7027.257434700001,485111.74119182,585111.74119182,-1.2010111812807087
2025-01-23 04:30:00,-8695.9474347,485111.74119182,585111.74119182,-1.4862028604975754
2025-01-23 04:45:00,-8530.8274347,485111.74119182,585111.74119182,-1.4579826098385023
2025-01-23 05:00:00,-8744.6674347,485111.74119182,585111.74119182,-1.49452947515425
2025-01-23 05:15:00,-6851.8474347,485111.74119182,585111.74119182,-1.171032292181217
2025-01-23 05:30:00,-6953.7574347,485111.74119182,585111.74119182,-1.1884494781348638
2025-01-23 05:45:00,-5948.5474347,485111.74119182,585111.74119182,-1.0166515241316716
2025-01-23 06:00:00,-6247.7374347,485111.74119182,585111.74119182,-1.0677853467739207
2025-01-23 06:15:00,-5532.9574347,485111.74119182,585111.74119182,-0.9456240654870236
2025-01-23 06:30:00,-6393.5074347,485111.74119182,585111.74119182,-1.0926985368088837
2025-01-23 06:45:00,-7063.0474347,485111.74119182,585111.74119182,-1.2071279616288688
2025-01-23 07:00:00,-8155.1074347,485111.74119182,585111.74119182,-1.3937692342472532
2025-01-23 07:15:00,-7827.5674347,485111.74119182,585111.74119182,-1.33779018324875
2025-01-23 07:30:00,-7707.8974347,485111.74119182,585111.74119182,-1.317337679637005
2025-01-23 07:45:00,-6874.4674347,485111.74119182,585111.74119182,-1.174898220414673
2025-01-23 08:00:00,-5818.0474347,485111.74119182,585111.74119182,-0.9943480920155798
2025-01-23 08:15:00,-6578.037434700001,485111.74119182,585111.74119182,-1.124236102543615
2025-01-23 08:30:00,-6387.1474347,485111.74119182,585111.74119182,-1.0916115649448352
2025-01-23 08:45:00,-7474.1674347,485111.74119182,585111.74119182,-1.2773914636332186
2025-01-23 09:00:00,-8576.4274347,485111.74119182,585111.74119182,-1.4657759930146996
2025-01-23 09:15:00,-7309.4974347,485111.74119182,585111.74119182,-1.2492481213607525
2025-01-23 09:30:00,-7186.5574347,485111.74119182,585111.74119182,-1.2282367501396618
2025-01-23 09:45:00,-8252.9674347,485111.74119182,585111.74119182,-1.410494244721435
2025-01-23 10:00:00,-8522.6074347,485111.74119182,585111.74119182,-1.456577749976477
2025-01-23 10:15:00,-8477.6974347,485111.74119182,585111.74119182,-1.4489022929930773
2025-01-23 10:30:00,-8286.9874347,485111.74119182,585111.74119182,-1.4163085187489406
2025-01-23 10:45:00,-10975.317434699999,485111.74119182,585111.74119182,-1.8757643475662038
2025-01-23 11:00:00,-9922.9174347,485111.74119182,585111.74119182,-1.6959012674208025
2025-01-23 11:15:00,-8616.7774347,485111.74119182,585111.74119182,-1.4726721116804797
2025-01-23 11:30:00,-9500.0974347,485111.74119182,585111.74119182,-1.6236381473646648
2025-01-23 11:45:00,-9357.2674347,485111.74119182,585111.74119182,-1.5992274254555356
2025-01-23 12:00:00,-9359.997434699999,485111.74119182,585111.74119182,-1.5996940030009523
2025-01-23 12:15:00,-10082.097434700001,485111.74119182,585111.74119182,-1.7231063273766605
2025-01-23 12:30:00,-9216.2974347,485111.74119182,585111.74119182,-1.5751345915443828
2025-01-23 12:45:00,-10178.7274347,485111.74119182,585111.74119182,-1.739621121594116
2025-01-23 13:00:00,-10590.6274347,485111.74119182,585111.74119182,-1.8100179314685847
2025-01-23 13:15:00,-10253.6674347,485111.74119182,585111.74119182,-1.752428931577104
2025-01-23 13:30:00,-10507.6174347,485111.74119182,585111.74119182,-1.7958308977524409
2025-01-23 13:45:00,-8278.0774347,485111.74119182,585111.74119182,-1.4147857326941178
2025-01-23 14:00:00,-7419.747434700001,485111.74119182,585111.74119182,-1.2680906760795199
2025-01-23 14:15:00,-7020.7774347,485111.74119182,585111.74119182,-1.1999037005135649
2025-01-23 14:30:00,-6791.6974347,485111.74119182,585111.74119182,-1.1607522045047196
2025-01-23 14:45:00,-2763.5074347,485111.74119182,585111.74119182,-0.47230421817736623
2025-01-23 15:00:00,-3603.2349322,486866.06314222,586866.06314222,-0.6139790931013162
2025-01-23 15:15:00,-5500.3649322,486866.06314222,586866.06314222,-0.9372436536455596
2025-01-23 15:30:00,-6216.574932199999,486866.06314222,586866.06314222,-1.059283424724712
2025-01-23 15:45:00,-5135.3949322,486866.06314222,586866.06314222,-0.875053995234258
2025-01-23 16:00:00,-5495.8749322,486866.06314222,586866.06314222,-0.9364785727724284
2025-01-23 16:15:00,-2717.9149322,486866.06314222,586866.06314222,-0.4631235477559631
2025-01-23 16:30:00,-4065.2484648,488620.38509262,588620.38509262,-0.6906401082525079
2025-01-23 16:45:00,-4210.6884648,488620.38509262,588620.38509262,-0.7153487326364756
2025-01-23 17:00:00,-5168.1684648,488620.38509262,588620.38509262,-0.8780138431642633
2025-01-23 17:15:00,-6352.8984648,488620.38509262,588620.38509262,-1.0792861792920005
2025-01-23 17:30:00,-5568.1284648,488620.38509262,588620.38509262,-0.9459625602201748
2025-01-23 17:45:00,-5365.1184648,488620.38509262,588620.38509262,-0.9114734386842196
2025-01-23 18:00:00,-5410.5684648,488620.38509262,588620.38509262,-0.9191948838042096
2025-01-23 18:15:00,-6068.0784648,488620.38509262,588620.38509262,-1.0308984565400638
2025-01-23 18:30:00,-5907.4884648,488620.38509262,588620.38509262,-1.0036160171160995
2025-01-23 18:45:00,-6807.3984648,488620.38509262,588620.38509262,-1.1565006304918999
2025-01-23 19:00:00,-6701.3484648,488620.38509262,588620.38509262,-1.1384839252119234
2025-01-23 19:15:00,-6904.3584648,488620.38509262,588620.38509262,-1.1729730467478783
2025-01-23 19:30:00,-7058.8884648,488620.38509262,588620.38509262,-1.1992259601558442
2025-01-23 19:45:00,-6825.5784648,488620.38509262,588620.38509262,-1.1595892085398958
2025-01-23 20:00:00,-7522.4784648,488620.38509262,588620.38509262,-1.2779847003797413
2025-01-23 20:15:00,-6895.2684648,488620.38509262,588620.38509262,-1.1714287577238807
2025-01-23 20:30:00,-3977.3784648,488620.38509262,588620.38509262,-0.6757119810205274
2025-01-23 20:45:00,-4743.9684648,488620.38509262,588620.38509262,-0.8059470220443574
2025-01-23 21:00:00,-6225.6384648,488620.38509262,588620.38509262,-1.057666132956029
2025-01-23 21:15:00,-7022.5284648,488620.38509262,588620.38509262,-1.1930488040598521
2025-01-23 21:30:00,-8058.7884648,488620.38509262,588620.38509262,-1.3690977527956223
2025-01-23 21:45:00,-7913.3484648,488620.38509262,588620.38509262,-1.3443891284116547
2025-01-23 22:00:00,-7634.5884648,488620.38509262,588620.38509262,-1.2970309316757165
2025-01-23 22:15:00,-6019.5984648,488620.38509262,588620.38509262,-1.0226622484120746
2025-01-23 22:30:00,-4895.4684648,488620.38509262,588620.38509262,-0.8316851724443238
2025-01-23 22:45:00,-5156.0484648,488620.38509262,588620.38509262,-0.875954791132266
2025-01-23 23:00:00,-4819.7184648,488620.38509262,588620.38509262,-0.8188160972443407
2025-01-23 23:15:00,-5277.2484648,488620.38509262,588620.38509262,-0.8965453114522391
2025-01-23 23:30:00,-4789.4184648,488620.38509262,588620.38509262,-0.8136684671643474
2025-01-23 23:45:00,-4962.1284648,488620.38509262,588620.38509262,-0.8430099586203091
2025-01-24 00:00:00,-4968.1884648,488620.38509262,588620.38509262,-0.8440394846363077
2025-01-24 00:15:00,-5028.7884648,488620.38509262,588620.38509262,-0.8543347447962942
2025-01-24 00:30:00,-5583.2784648,488620.38509262,588620.38509262,-0.9485363752601712
2025-01-24 00:45:00,-6380.1684648,488620.38509262,588620.38509262,-1.0839190463639947
2025-01-24 01:00:00,-6980.1084648,488620.38509262,588620.38509262,-1.1858421219478614
2025-01-24 01:15:00,-6795.2784648,488620.38509262,588620.38509262,-1.1544415784599025
2025-01-24 01:30:00,-5962.0284648,488620.38509262,588620.38509262,-1.0128817512600874
2025-01-24 01:45:00,-6483.1884648,488620.38509262,588620.38509262,-1.1014209886359716
2025-01-24 02:00:00,-6880.1184648,488620.38509262,588620.38509262,-1.168854942683884
2025-01-24 02:15:00,-7116.4584648,488620.38509262,588620.38509262,-1.2090064573078314
2025-01-24 02:30:00,-7016.4684648,488620.38509262,588620.38509262,-1.1920192780438537
2025-01-24 02:45:00,-6986.1684648,488620.38509262,588620.38509262,-1.1868716479638604
2025-01-24 03:00:00,-7383.0984648,488620.38509262,588620.38509262,-1.2543056020117724
2025-01-24 03:15:00,-7025.5584648,488620.38509262,588620.38509262,-1.1935635670678517
2025-01-24 03:30:00,-6319.5684648,488620.38509262,588620.38509262,-1.0736237862040081
2025-01-24 03:45:00,-5677.2084648,488620.38509262,588620.38509262,-0.9644940285081505
2025-01-24 04:00:00,-5746.8984648,488620.38509262,588620.38509262,-0.976333577692135
2025-01-24 04:15:00,-6204.4284648,488620.38509262,588620.38509262,-1.0540627919000336
2025-01-24 04:30:00,-6610.4484648,488620.38509262,588620.38509262,-1.1230410349719435
2025-01-24 04:45:00,-5874.1584648,488620.38509262,588620.38509262,-0.9979536240281068
2025-01-24 05:00:00,-5089.3884648,488620.38509262,588620.38509262,-0.864630004956281
2025-01-24 05:15:00,-4440.9684648,488620.38509262,588620.38509262,-0.7544707212444246
2025-01-24 05:30:00,-3819.8184648,488620.38509262,588620.38509262,-0.6489443046045623
2025-01-24 05:45:00,-2153.3184648,488620.38509262,588620.38509262,-0.3658246502049319
2025-01-24 06:00:00,-1374.6084648,488620.38509262,588620.38509262,-0.23353055714910453
2025-01-24 06:15:00,-2332.0884648,488620.38509262,588620.38509262,-0.39619566767689224
2025-01-24 06:30:00,-1810.9284648,488620.38509262,588620.38509262,-0.30765643030100776
2025-01-24 06:45:00,-1507.9284648,488620.38509262,588620.38509262,-0.25618012950107494
2025-01-24 07:00:00,-556.5084648,488620.38509262,588620.38509262,-0.09454454498928588
2025-01-24 07:15:00,-111.0984648,488620.38509262,588620.38509262,-0.018874382813384646
2025-01-24 07:30:00,-1368.5484648,488620.38509262,588620.38509262,-0.23250103113310583
2025-01-24 07:45:00,-2162.4084648,488620.38509262,588620.38509262,-0.36736893922892977
2025-01-24 08:00:00,-1653.3684648,488620.38509262,588620.38509262,-0.2808887538850427
2025-01-24 08:15:00,-1350.3684648,488620.38509262,588620.38509262,-0.2294124530851099
2025-01-24 08:30:00,-1165.5384648,488620.38509262,588620.38509262,-0.19801190959715084
2025-01-24 08:45:00,-1420.0584648,488620.38509262,588620.38509262,-0.24125200226909443
2025-01-24 09:00:00,-889.8084648,488620.38509262,588620.38509262,-0.15116847586921198
2025-01-24 09:15:00,-1441.2684648,488620.38509262,588620.38509262,-0.2448553433250897
2025-01-24 09:30:00,-1765.4784648,488620.38509262,588620.38509262,-0.2999349851810178
2025-01-24 09:45:00,-2044.2384648,488620.38509262,588620.38509262,-0.347293181916956
2025-01-24 10:00:00,-1823.0484648,488620.38509262,588620.38509262,-0.30971548233300505
2025-01-24 10:15:00,-2338.1484648,488620.38509262,588620.38509262,-0.3972251936928909
2025-01-24 10:30:00,-2322.9984648,488620.38509262,588620.38509262,-0.39465137865289424
2025-01-24 10:45:00,-2004.8484648,488620.38509262,588620.38509262,-0.34060126281296477
2025-01-24 11:00:00,-720.1284648,488620.38509262,588620.38509262,-0.12234174742124959
2025-01-24 11:15:00,-1350.3684648,488620.38509262,588620.38509262,-0.2294124530851099
2025-01-24 11:30:00,-1107.9684648,488620.38509262,588620.38509262,-0.18823141244516362
2025-01-24 11:45:00,-1080.6984648,488620.38509262,588620.38509262,-0.18359854537316966
2025-01-24 12:00:00,-698.9184648,488620.38509262,588620.38509262,-0.11873840636525432
2025-01-24 12:15:00,107.0615352,488620.38509262,588620.38509262,0.018188553762566978
2025-01-24 12:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 12:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 13:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 13:15:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 13:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 13:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 14:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 14:15:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 14:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 14:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 15:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 15:15:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 15:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 15:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 16:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 16:15:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 16:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 16:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 17:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 17:15:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 17:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 17:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 18:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 18:15:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 18:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 18:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 19:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 19:15:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 19:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 19:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 20:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 20:15:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 20:30:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 20:45:00,16.511236,489817.91428562,589817.91428562,0.0027993785200638066
2025-01-24 21:00:00,-52.368764,489817.91428562,589817.91428562,-0.008878801869459729
2025-01-24 21:15:00,-80.928764,489817.91428562,589817.91428562,-0.013720974226091436
2025-01-24 21:30:00,-50.688764,489817.91428562,589817.91428562,-0.008593968201422568
2025-01-24 21:45:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 22:00:00,0.0,489817.91428562,589817.91428562,0.0
2025-01-24 22:15:00,-309.2171803,489817.91428562,589817.91428562,-0.05242587124104563
2025-01-24 22:30:00,-482.1171803,489817.91428562,589817.91428562,-0.08174000290986994
2025-01-24 22:45:00,109.3828197,489817.91428562,589817.91428562,0.018545184378213248
2025-01-24 23:00:00,-814.2671803,489817.91428562,589817.91428562,-0.13805399269471666
2025-01-24 23:15:00,-1132.7671803,489817.91428562,589817.91428562,-0.19205370892676146
2025-01-24 23:30:00,-1496.8690127,489817.91428562,589817.91428562,-0.25378493539196567
2025-01-24 23:45:00,-1973.2890127,489817.91428562,589817.91428562,-0.3345590164195035
2025-01-25 00:00:00,-1682.7890127,489817.91428562,589817.91428562,-0.285306527988078
2025-01-25 00:15:00,-3704.6690127,489817.91428562,589817.91428562,-0.6281038474707993
2025-01-25 00:30:00,-5389.5690127,489817.91428562,589817.91428562,-0.913768280373067
2025-01-25 00:45:00,-6842.0690127,489817.91428562,589817.91428562,-1.1600307225301942
2025-01-25 01:00:00,-7481.1690127,489817.91428562,589817.91428562,-1.2683861970793304
2025-01-25 01:15:00,-5238.5090127,489817.91428562,589817.91428562,-0.8881569863887258
2025-01-25 01:30:00,-2995.8490127,489817.91428562,589817.91428562,-0.5079277756981211
2025-01-25 01:45:00,-2763.4490127,489817.91428562,589817.91428562,-0.4685257849529807
2025-01-25 02:00:00,-3483.8890127,489817.91428562,589817.91428562,-0.5906719562629159
2025-01-25 02:15:00,-3146.9090127,489817.91428562,589817.91428562,-0.5335390696824623
2025-01-25 02:30:00,-4494.8290127,489817.91428562,589817.91428562,-0.7620706160042765
2025-01-25 02:45:00,-4948.0090127,489817.91428562,589817.91428562,-0.8389044979573003
2025-01-25 03:00:00,-5087.4490127,489817.91428562,589817.91428562,-0.8625456924043845
2025-01-25 03:15:00,-5273.3690127,489817.91428562,589817.91428562,-0.8940672850004968
2025-01-25 03:30:00,-5494.1490127,489817.91428562,589817.91428562,-0.9314991762083802
2025-01-25 03:45:00,-3274.7290127,489817.91428562,589817.91428562,-0.5552101645922897
2025-01-25 04:00:00,-2438.0890127,489817.91428562,589817.91428562,-0.41336299790978415
2025-01-25 04:15:00,-3239.8690127,489817.91428562,589817.91428562,-0.5492998659805185
2025-01-25 04:30:00,-4250.8090127,489817.91428562,589817.91428562,-0.7206985257218791
2025-01-25 04:45:00,-3832.4890127,489817.91428562,589817.91428562,-0.6497749423806264
2025-01-25 05:00:00,-5203.6490127,489817.91428562,589817.91428562,-0.8822466877769547
2025-01-25 05:15:00,-7272.0090127,489817.91428562,589817.91428562,-1.232924405408704
2025-01-25 05:30:00,-5958.9490127,489817.91428562,589817.91428562,-1.010303157698661
2025-01-25 05:45:00,-5296.6090127,489817.91428562,589817.91428562,-0.8980074840750107
2025-01-25 06:00:00,-7051.2290127,489817.91428562,589817.91428562,-1.1954925142008208
2025-01-25 06:15:00,-7132.5690127,489817.91428562,589817.91428562,-1.2092832109616198
2025-01-25 06:30:00,-8387.5290127,489817.91428562,589817.91428562,-1.4220539609853782
2025-01-25 06:45:00,-8945.2890127,489817.91428562,589817.91428562,-1.5166187387737147
2025-01-25 07:00:00,-8759.3690127,489817.91428562,589817.91428562,-1.4850971461776026
2025-01-25 07:15:00,-9235.7890127,489817.91428562,589817.91428562,-1.56587122720514
2025-01-25 07:30:00,-9212.5490127,489817.91428562,589817.91428562,-1.5619310281306262
2025-01-25 07:45:00,-8596.6890127,489817.91428562,589817.91428562,-1.4575157526560043
2025-01-25 08:00:00,-8747.7490127,489817.91428562,589817.91428562,-1.4831270466403454
2025-01-25 08:15:00,-6702.6290127,489817.91428562,589817.91428562,-1.1363895280831102
2025-01-25 08:30:00,-7051.2290127,489817.91428562,589817.91428562,-1.1954925142008208
2025-01-25 08:45:00,-6388.8890127,489817.91428562,589817.91428562,-1.0831968405771708
2025-01-25 09:00:00,-6656.1490127,489817.91428562,589817.91428562,-1.128509129934082
2025-01-25 09:15:00,-7120.9490127,489817.91428562,589817.91428562,-1.2073131114243627
2025-01-25 09:30:00,-7434.6890127,489817.91428562,589817.91428562,-1.2605057989303023
2025-01-25 09:45:00,-7399.8290127,489817.91428562,589817.91428562,-1.2545955003185312
2025-01-25 10:00:00,-8073.7890127,489817.91428562,589817.91428562,-1.3688612734794385
2025-01-25 10:15:00,-8596.6890127,489817.91428562,589817.91428562,-1.4575157526560043
2025-01-25 10:30:00,-9642.4890127,489817.91428562,589817.91428562,-1.6348247110091358
2025-01-25 10:45:00,-8468.8690127,489817.91428562,589817.91428562,-1.4358446577461772
2025-01-25 11:00:00,-6981.5090127,489817.91428562,589817.91428562,-1.1836719169772787
2025-01-25 11:15:00,-7318.4890127,489817.91428562,589817.91428562,-1.2408048035577321
2025-01-25 11:30:00,-7423.0690127,489817.91428562,589817.91428562,-1.2585356993930452
2025-01-25 11:45:00,-6168.1090127,489817.91428562,589817.91428562,-1.0457649493692873
2025-01-25 12:00:00,-5621.9690127,489817.91428562,589817.91428562,-0.9531702711182075
2025-01-25 12:15:00,-6400.5090127,489817.91428562,589817.91428562,-1.0851669401144277
2025-01-25 12:30:00,-7353.3490127,489817.91428562,589817.91428562,-1.2467151021695033
2025-01-25 12:45:00,-6969.8890127,489817.91428562,589817.91428562,-1.1817018174400218
2025-01-25 13:00:00,-5947.3290127,489817.91428562,589817.91428562,-1.008333058161404
2025-01-25 13:15:00,-5645.2090127,489817.91428562,589817.91428562,-0.9571104701927214
2025-01-25 13:30:00,-5494.1490127,489817.91428562,589817.91428562,-0.9314991762083802
2025-01-25 13:45:00,-5110.6890127,489817.91428562,589817.91428562,-0.8664858914788985
2025-01-25 14:00:00,-5215.2690127,489817.91428562,589817.91428562,-0.8842167873142117
2025-01-25 14:15:00,-5912.4690127,489817.91428562,589817.91428562,-1.002422759549633
2025-01-25 14:30:00,-4622.6490127,489817.91428562,589817.91428562,-0.7837417109141037
2025-01-25 14:45:00,-5424.4290127,489817.91428562,589817.91428562,-0.9196785789848382
2025-01-25 15:00:00,-4448.3490127,489817.91428562,589817.91428562,-0.7541902178552484
2025-01-25 15:15:00,-2763.4490127,489817.91428562,589817.91428562,-0.4685257849529807
2025-01-25 15:30:00,-2263.7890127,489817.91428562,589817.91428562,-0.3838115048509289
2025-01-25 15:45:00,-1473.6290127,489817.91428562,589817.91428562,-0.2498447363174516
2025-01-25 16:00:00,-1299.3290127,489817.91428562,589817.91428562,-0.22029324325859634
2025-01-25 16:15:00,-358.1090127,489817.91428562,589817.91428562,-0.06071518074077779
2025-01-25 16:30:00,-263.7171803,491197.93600362,591197.93600362,-0.04460725659542648
2025-01-25 16:45:00,-682.3171803,491197.93600362,591197.93600362,-0.11541264587497174
2025-01-25 17:00:00,-213.6671803,491197.93600362,591197.93600362,-0.03614139483374172
2025-01-25 17:15:00,-900.7171803,491197.93600362,591197.93600362,-0.15235458810777797
2025-01-25 17:30:00,-304.6671803,491197.93600362,591197.93600362,-0.051533870764077644
2025-01-25 17:45:00,9.2828197,491197.93600362,591197.93600362,0.0015701711955812983
2025-01-25 18:00:00,303.263968,492025.58553002,592025.5855300201,0.051224807746864214
2025-01-25 18:15:00,33.8874984,493405.60724802,593405.60724802,0.005710680517017151
2025-01-25 18:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 18:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 19:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 19:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 19:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 19:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 20:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 20:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 20:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 20:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 21:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 21:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 21:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 21:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 22:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 22:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 22:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 22:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 23:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 23:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 23:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-25 23:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 00:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 00:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 00:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 00:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 01:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 01:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 01:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 01:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 02:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 02:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 02:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 02:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 03:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 03:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 03:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 03:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 04:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 04:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 04:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 04:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 05:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 05:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 05:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 05:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 06:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 06:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 06:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 06:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 07:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 07:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 07:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 07:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 08:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 08:15:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 08:30:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 08:45:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 09:00:00,0.0,494233.25677442,594233.2567744199,0.0
2025-01-26 09:15:00,0.0,494233.25677442,594233.2567744199,0.0
